index,volatility10,volatility20,volatility50,volatility100,volatility200,sma10,sma20,sma50,sma100,sma200,macd20_50,macd_cross20_50,trend20_50,cross20_50,macd50_200,macd_cross50_200,trend50_200,cross50_200,ema10,ema20,ema50,ema100,ema200,adm14,aaron_down25,aaron_up25,aaron_oscillator25,aaron_down50,aaron_up50,aaron_oscillator50,bollinger_lower20_2,bollinger_upper20_2,bollinger_position20_2,bollinger_lower50_2,bollinger_upper50_2,bollinger_position50_2,rsi50,rsi_logistic50,rsi_threshold50,horizontal_lower100,horizontal_upper100,regression_lower100,regression_upper100,horizontal_lower200,horizontal_upper200,regression_lower200,regression_upper200,cci20,cci_threshold20,cci50,cci_threshold50,chande_momentum100,chande_momentum200,rate_of_change50,rate_of_change100,volume,current_price
0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0,1.0
1,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.793045300712978,1.0013055802539033
2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.7766593024085525,1.0057540611556728
3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6749693869767729,1.0060442415514093
4,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8083161347240946,1.0020791888408351
5,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1506193549762873,0.9911996620941902
6,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.9646830010850912,0.9852038096672827
7,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1099832492973152,0.9742275818472714
8,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0702337525428836,0.9730187026667347
9,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.095398901567272,0.9699724259165977
10,,,,,,0.01866083300427368,,,,,,,,,,,,,0.018660833004273458,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.6838915214980109,0.9727285994466353
11,,,,,,0.02466905010028242,,,,,,,,,,,,,0.024074657897898533,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8662530069657443,0.9643634549587933
12,,,,,,0.022889883082146012,,,,,,,,,,,,,0.021746713938167073,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8542995065008419,0.9624292791401893
13,,,,,,0.014870103701757342,,,,,,,,,,,,,0.014276650661883883,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.4301239803518933,0.9657656591104258
14,,,,,,0.02009702882200104,,,,,,,,,,,,,0.02108758378665354,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.608939576904644,0.9568686201312495
15,,,,,,0.025791275722847118,,,,,,,,,,,,,0.027691875174197467,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.6406248419454874,0.9471495834406396
16,,,,,,0.011433057375933364,,,,,,,,,,,,,0.012935158579710615,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.095742008012014,0.9562400245665488
17,,,,,,0.013220234222089289,,,,,,,,,,,,,0.01540982024366322,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0200751444122724,0.9516947654157757
18,,,,,,0.014460500173873347,,,,,,,,,,,,,0.016222217835563324,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.1724671704544616,0.9483100734966745
19,,,,,,0.012009793088886944,,,,,,,,,,,,,0.013427776804738167,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.020704218459564,0.9481649832988063
20,0.018888218352913447,,,,,0.019011797358837956,0.03684504582312442,,,,,,,,,,,,0.020300090062268517,0.03684504582312442,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,0.8298492764828281,0.9395097355908648
21,0.018649530923815175,,,,,0.004311312651266386,0.022261531795990663,,,,,,,,,,,,0.005431987375497327,0.021974912380042344,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.0347737698266999,0.9499540689195418
22,0.01710758299412695,,,,,0.012743530208686904,0.02967408203450117,,,,,,,,,,,,0.014409790820049118,0.030000663922132853,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1.030198288185902,0.9406218365223978
23,0.01607384721927808,,,,,0.018963198645434387,0.03488336572220563,,,,,,,,,,,,0.020339436041932002,0.03582280293245299,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2.6559241086819054,0.9327401974013882
