index,volatility10,volatility20,volatility50,volatility100,volatility200,sma10,sma20,sma50,sma100,sma200,macd20_50,macd_cross20_50,trend20_50,cross20_50,macd50_200,macd_cross50_200,trend50_200,cross50_200,ema10,ema20,ema50,ema100,ema200,adm14,aaron_down25,aaron_up25,aaron_oscillator25,aaron_down50,aaron_up50,aaron_oscillator50,bollinger_lower20_2,bollinger_upper20_2,bollinger_position20_2,bollinger_lower50_2,bollinger_upper50_2,bollinger_position50_2,rsi50,rsi_logistic50,rsi_threshold50,horizontal_lower100,horizontal_upper100,regression_lower100,regression_upper100,horizontal_lower200,horizontal_upper200,regression_lower200,regression_upper200,cci20,cci_threshold20,cci50,cci_threshold50,chande_momentum100,chande_momentum200,rate_of_change50,rate_of_change100,volume,current_price
48,2.3826160824927034,2.3235312719547325,,,,185.36615753173828,186.37045898437498,,,,,,,,,,,,186.20935022859615,186.44592793754288,,,,-0.9501603445634852,12.0,56.0,44.0,,,,181.7233964404655,191.01752152828445,0.13653344389320765,,,,,,,,,,,,,,,-48.325946237811806,0.0,,,,,,,5180733.0,182.9923553466797
49,2.3707813049520476,2.419216062072752,,,,185.17686462402344,186.2256217956543,,,,,,,,,,,,185.62444206824767,186.1170162622226,,,,15.75205937915046,8.0,52.0,44.0,,,,181.3871896715088,191.0640539197998,-0.0060264347363381265,,,,,,,,,,,,,,,-48.15866648616727,0.0,,,,,,,4171553.0,181.32887268066406
50,2.581347093786297,2.65277854289059,,,,184.79158782958984,185.96414947509766,188.30076477050784,,,0.05317260039563888,,-1.0,,,,,,184.8434294523234,185.66100258778843,188.3007647705078,,,13.183826111322418,4.0,48.0,44.0,52.0,6.0,-46.0,180.65859238931648,191.26970656087883,-0.2440610806729484,,,,46.27711887687795,-1.101376941536932,0.0,,,,,,,,,-11.724665222388717,0.0,,,,,-27.04305000474683,,4906054.0,178.06883239746094
51,3.228338792431137,3.124972669617242,,,,184.16061248779297,185.66539230346677,187.90783935546878,,,0.016591043394587363,,-1.0,,,,,,183.6116845332575,184.9379387601382,187.8995125205844,,,11.071237457329133,100.0,44.0,-56.0,100.0,4.0,-96.0,179.4154469642323,191.91533764270125,-0.18497687684814013,,,,47.611707746333444,-0.7642985127026616,0.0,,,,,,,,,-8.929457233014636,0.0,,,,,-28.450434338007142,,5707081.0,177.10325622558594
52,3.7499456561311098,3.6636040279753015,,,,183.52007751464845,185.22084197998043,187.4904397583008,,,-0.02010032979218501,,-1.0,,,,,,182.42833393186265,184.19177851875227,187.47612992078055,,,9.311742170323702,100.0,40.0,-60.0,100.0,2.0,-98.0,177.89363392402984,192.54805003593103,-0.1948488003094362,,,,47.83195635748035,-0.7194973593526063,0.0,,,,,,,,,37.86156536884667,0.0,,,,,-31.94820273716752,,5158140.0,175.03823852539062
53,4.547068733848526,4.29907851234685,,,,182.57265930175782,184.74235229492186,187.01414916992184,,,-0.06375168209739493,,-1.0,,,,,,181.084680221595,183.3200128050988,186.9883694739025,,,7.8268128584133905,100.0,36.0,-64.0,100.0,4.0,-96.0,176.14419527022815,193.34050931961556,0.09802325715299987,,,,50.39004528174406,0.44145250512912504,0.0,,,,,,,,,14.81957322936963,0.0,,,,,-27.279494770564146,,4113918.0,177.829833984375
54,4.623999032590736,4.566399286380605,,,,182.05736389160157,184.30783996582034,186.59254302978513,,,-0.08236189886437918,,-1.0,,,,,,180.49288999664589,182.79713863169655,186.62921121941125,,,6.5614690516252345,96.0,32.0,-64.0,98.0,2.0,-96.0,175.17504139305913,193.44063853858154,0.08148878249629887,,,,50.19640715441037,0.41854995968043557,0.0,,,,,,,,,-2.92361373094019,0.0,,,,,-27.637583718547702,,3289042.0,176.66348266601562
55,4.9267704696359695,4.762932007200724,,,,181.02581481933595,183.6238059997559,186.1632888793945,,,-0.10434014726675478,,-1.0,,,,,,179.79663411834946,182.21298092067934,186.23839833496436,,,5.337034381541005,92.0,28.0,-64.0,96.0,2.0,-94.0,174.09794198535445,193.14967001415732,0.0774557778093461,,,,50.73746337068249,0.4857144610753512,0.0,,,,,,,,,78.92925726177147,0.0,,,,,-26.635070636868306,,5395896.0,175.5736083984375
56,5.21022901208932,5.01907787518582,,,,179.86137847900392,182.92399673461915,185.75525817871093,,,-0.12867704932761626,,-1.0,,,,,,179.02881126018366,181.58065972808487,185.82017127862997,,,4.2758576674680056,88.0,24.0,-64.0,94.0,2.0,-92.0,172.88584098424752,192.96215248499078,0.352927005144977,,,,52.843020778835275,0.8657375866044528,0.0,,,,,,,,,120.15576211619123,1.0,,,,,-18.567337610169577,,8388397.0,179.9713134765625
57,5.193419915588233,4.968872187539581,,,,179.1271514892578,182.4134803771973,185.45889099121092,,,-0.12002693623439233,,-1.0,,,,,,179.20017529952526,181.4273886565113,185.59080430599988,,,3.395617995923584,84.0,20.0,-64.0,92.0,6.0,-86.0,172.47573600211814,192.35122475227644,0.7181605018546897,,,,56.615214283095646,2.4165831050030127,0.0,,,,,,,,,22.436394140950952,0.0,,,,,-6.9535688250485,,10873588.0,186.74952697753906
58,5.716755065355124,4.97762056638907,,,,179.13193206787108,182.2490447998047,185.34149139404298,,,-0.0675743933394557,,-1.0,,,,,,180.57278469552776,181.93425897279968,185.63624441076612,,,2.1774497992962782,80.0,16.0,-64.0,90.0,4.0,-86.0,172.29380366702657,192.20428593258282,0.5872692694738677,,,,55.27449025406548,1.6810326131851387,0.0,,,,,,,,,12.75683233174855,0.0,,,,,-9.654714277314973,,5010026.0,183.9866180419922
59,5.871506824199169,4.986519328280263,,,,179.23135833740233,182.2041114807129,185.17361389160155,,,-0.03800168996558525,,-1.0,,,,,,181.1934816676122,182.1297217412942,185.5715531806181,,,2.296621703519807,76.0,12.0,-64.0,88.0,2.0,-86.0,172.23107282415236,192.17715013727343,0.511719333408521,,,,54.78794774789784,1.4726867181421388,0.0,,,,,,,,,-75.6618488381447,0.0,,,,,-10.62764289975367,,4084107.0,182.4378662109375
