Ticker,Name
AO20X.BA,AO20X.BA
AO17X.BA,AO17X.BA
AO16X.BA,AO16X.BA
APSA.BA,IRSA Propiedades Comerciales S.A.
PETR.BA,Petrolera Pampa S.A.
INTC.BA,Intel Corporation
IBM.BA,International Business Machines Corporation
CARC.BA,Carboclor S.A.
CAPU.BA,Caputo S.A.I.C. y F.
C.BA,Citigroup Inc.
BPAT.BA,Banco Patagonia S.A.
TRVV.BA,"The Travelers Companies, Inc."
PEP.BA,"Pepsico, Inc."
POLL.BA,Polledo S.A.I.C. y F.
PG.BA,The Procter & Gamble Company
PESA.BA,Petrobras Argentina S.A.
PAMP.BA,Pampa Energía S.A.
MORI.BA,Morixe Hermanos S.A.C. e I.
MMM.BA,3M Company
MIRG.BA,Mirgor S.A.C.I.F.I.A.
HSBC.BA,HSBC HOLDINGS PLC CEDEAR EACH R
GG.BA,Goldcorp Inc.
GFI.BA,Gold Fields Ltd.
FIPL.BA,Fiplasto S.A.
DGCU2.BA,Distribuidora de Gas Cuyana S.A.
CVX.BA,Chevron Corporation
COLO.BA,Colorin Industria de Materiales Sinteticos S.A.
BNG.BA,Bunge Limited
BMA.BA,Banco Macro S.A.
BBRY.BA,BlackBerry Limited
CEPU.BA,Central Puerto S.A.
CAT.BA,Caterpillar Inc.
FMX.BA,FOMENTO ECON MEXIC CEDEAR 2 REP
TSM.BA,TAIWAN SEMICON MAN CEDEAR REP 3
CX.BA,CEMEX SAB DE CV CEDEAR EACH REP
TSCH9.BA,Fideicomiso Financiero Cedulas Hipotecarias Argentinas Serie IX 2009-1
BDC18.BA,Buenos Aires (City of)
AY16.BA,ARGENTINA(REP OF) FRN 09/05/201
MRK.BA,"Merck & Co., Inc."
FCX.BA,Freeport-McMoRan Inc.
TI.BA,TELECOM ITALIA SPA CEDEAR EACH
GRIM.BA,Grimoldi S.A.
MVIA.BA,METROVIAS SA ARS1 CLASS'B'
NDG21.BA,Province Of Neuquen
DD.BA,E. I. du Pont de Nemours and Company
BUN16.BA,PROV DEL CHUBUT FR GTD NTS 24/1
AVP.BA,"Avon Products, Inc."
EBAY.BA,eBay Inc.
PHG.BA,KONINKLIJKE PHILIP CEDEAR EACH
DICY.BA,Argentina
MCD.BA,McDonald's Corporation
PUM21.BA,Provincia De Chubut
JPM.BA,JPMorgan Chase & Co.
NOKA.BA,NOKIA OYJ CEDEAR EACH REP 1/5 A
INVJ.BA,Inversora Juramento S.A.
OCR14.BA,"Cresud Sociedad Anónima Comercial, Inmobiliaria, Financiera y Agropecuaria"
OGZD.BA,GAZPROM PJSC CEDEAR EACH REP 0.
CELU.BA,Celulosa Argentina S.A.
ORCL.BA,Oracle Corporation
SNE.BA,SONY CORP CED REP 1/2 ADR(CNV 1
GNCEO.BA,GENNEIA S.A. 4.75% NT 16/01/201
PAA0.BA,Argentina
EDN.BA,Empresa Distribuidora y Comercializadora Norte Sociedad Anónima
TXN.BA,Texas Instruments Incorporated
BMA-5.BA,BANCO MACRO S.A. 'A'ARS1 MUL-VT
EMC.BA,EMC Corporation
CECO2.BA,Central Costanera S.A.
MOLI5.BA,Molinos Rio de la Plata S.A.
FORM3.BA,Provincia De Formosa
CHL.BA,CHINA MOBILE LTD CEDEAR EACH 6
RNG21.BA,Province of Rio Negro
MPC7O.BA,MOLINOS RIO PLATA 4% NT 11/07/2
BA.BA,The Boeing Company
FMCC.BA,Federal Home Loan Mortgage Corporation
MDC4O.BA,MEDANITO S.A. 4% NT 28/02/2017
PARP.BA,Argentina
MELI.BA,"Mercadolibre, Inc."
PTR.BA,PETROCHINA CO EACH CEDEAR REP 0
TUCS1.BA,Tucuman Province
ERG16.BA,PROV DE ENTRE RIOS 4.8% NTS 06/
DEO.BA,DIAGEO CEDEAR EACH REP 0.5 ADR
BHP.BA,BHP BILLITON LTD CEDEAR REP 1 A
BBD.BA,BCO BRADESCO SA CEDEAR EACH REP
PR15.BA,Argentina
NGG.BA,NATIONAL GRID CEDEAR EACH REP 1
VZ.BA,Verizon Communications Inc.
LONG.BA,Longvie S.A.
PARY.BA,Argentina
TECO2.BA,Telecom Argentina S.A.
NF18.BA,Banco de la Nacion Argentina S.A.
BCS.BA,BARCLAYS PLC CEDEAR EACH 6 REPR
BNN16.BA,NEUQUEN (PROVINCE) 2.89% GTD NT
H04Y6.BA,BCO CENT DE LA ARG 0% TB 04/05/
PUO19.BA,Provincia De Chubut
MON.BA,Monsanto Company
TVPA.BA,Argentina
ERD16.BA,PROV DE ENTRE RIOS 2.25% NTS 27
TVPY.BA,Argentina
BADER.BA,ARGENTINA(REP OF) 4% NTS 17/07/
LMT.BA,Lockheed Martin Corporation
PR13.BA,Argentina
CL.BA,Colgate-Palmolive Co.
OEST.BA,Grupo Concesionario del Oeste S.A.
BDC19.BA,Buenos Aires (City of)
GBAN.BA,"Gas Natural Ban, S.A."
BOLT.BA,Boldt S.A.
INDU.BA,Unipar Indupa S.A.I.C.
HMY.BA,HARMONY GOLD MNG CEDEAR EACH RE
OCK2P.BA,CENTRO CARD S.A. FRN GTD 27/02/
NORT6.BA,Nortel Inversora S.A.
PFE.BA,Pfizer Inc.
BBV.BA,BBVA(BILB-VIZ-ARG) CEDEAR EACH
HPQ.BA,HP Inc.
AUSO.BA,Autopistas Del Sol SA
PARA.BA,Argentina
BSBR.BA,BANCO SANTANDER(BR CEDEAR EACH
SLB.BA,Schlumberger Limited
VOD.BA,VODAFONE GROUP CEDEAR EA REP 1/
PMO18.BA,Mendoza (Province of)
REGE.BA,"Garcia Reguera Sociedad Anonima Comercial, Industrial, Financiera e Inmobiliaria"
ERJ17.BA,PROV DE ENTRE RIOS FR GTD NT 30
DIA0.BA,Argentina
AD16.BA,ARGENTINA(REP OF) 6% NTS 29/12/
RDS.BA,ROYAL DUTCH SHELL CEDEAR EACH R
TXR.BA,TERNIUM SA CEDEAR EACH REP 0.5
DICP.BA,Argentina
IBN.BA,ICICI BANK CEDEAR EACH REPR 1 A
HMC.BA,HONDA MOTOR CO CEDEAR EACH REP
BD6C6.BA,BUENOS AIRES CITY 4.8% NTS 20/1
BC2N6.BA,BUENOS AIRES CITY FRN 17/11/201
BMY.BA,Bristol-Myers Squibb Company
CUAP.BA,Argentina
E.BA,E.BA
METR.BA,MetroGAS S.A.
JNJ.BA,Johnson & Johnson
BNN17.BA,Province Of Neuquen
UN.BA,UN.BA
GGAL.BA,Grupo Financiero Galicia S.A.
TM.BA,TOYOTA MOTOR CORP CEDEAR EACH 5
BAO17.BA,Cordoba (Province of)
MSFT.BA,Microsoft Corporation
TOT.BA,TOTAL CEDEAR EACH 3 REP 1 ADR
SBUX.BA,Starbucks Corporation
ROSE.BA,Instituto Rosenbusch S.A.
MTU.BA,MTU.BA
GE.BA,General Electric Company
CGPA2.BA,Camuzzi Gas Pampeana S.A.
BDC20.BA,Buenos Aires (City of)
PAP0.BA,Argentina
GSK.BA,GLAXOSMITHKLINE CEDEAR EACH REP
DIP0.BA,Argentina
TGSU2.BA,Transportadora de Gas Del Sur S.A.
ESME.BA,Bodegas Esmeralda S.A.
GN10Q.BA,GRANCOOP X
DICA.BA,Argentina
ORAN.BA,ORANGE CEDEAR EACH 7 REPR 1 ADR
AZN.BA,ASTRAZENECA CEDEAR EACH REP 0.5
SAP.BA,SAP.BA
CADO.BA,Carlos Casado S.A.
CAPX.BA,Capex S.A.
AS17X.BA,AS17X.BA
AS16X.BA,AS16X.BA
AY24X.BA,AY24X.BA
AY24C.BA,AY24C.BA
AY24D.BA,AY24D.BA
STD.BA,"Banco Santander, S.A."
BARY1.BA,BARY1.BA
BCG16.BA,BCG16.BA
BCN16.BA,CIUDAD AUTONOMA DE FRN 17/11/20
BD2C0.BA,Buenos Aires (City of)
BD4C6.BA,BD4C6.BA
BDEDD.BA,BDEDD.BA
BD7C6.BA,CIUDAD AUTONOMA DE FRN 20/07/20
BARX1.BA,Mendoza (Province of)
BDC16.BA,BDC16.BA
BD2C6.BA,BD2C6.BA
BFCGO.BA,BFCGO.BA
BFCHO.BA,BFCHO.BA
BFCBO.BA,BFCBO.BA
BHCDO.BA,BHCDO.BA
BHCXO.BA,BHCXO.BA
TSC1O.BA,Transportadora de Gas Del Sur S.A.
BNL17.BA,NEUQUEN (PROVINCE) 28.5% GTD NT
BNM17.BA,NEUQUEN (PROVINCE) 26.75% GTD N
BNJ16.BA,BNJ16.BA
BPLE.BA,BPLE.BA
BPMD.BA,BPMD.BA
BP21D.BA,BP21D.BA
BPLDD.BA,BPLDD.BA
BP18.BA,BP18.BA
BP28.BA,BP28.BA
BP21.BA,BP21.BA
BR00P.BA,BR00P.BA
IRCP.BA,IRSA Propiedades Comerciales S.A.
BWS6V.BA,BWS6V.BA
BY08C.BA,BY08C.BA
CEDI.BA,CEDI.BA
CG27C.BA,CG27C.BA
CG26B.BA,CG26B.BA
CG27B.BA,CG27B.BA
CG26C.BA,CG26C.BA
CLCEO.BA,CLCEO.BA
CL4OD.BA,CL4OD.BA
CLC4O.BA,CLC4O.BA
CN15Q.BA,CENTROCARD XV
CN16Q.BA,CENTROCARD XVI
CPC6O.BA,CPC6O.BA
CPC2O.BA,CPC2O.BA
CPC4O.BA,CPC4O.BA
CSBNO.BA,CSBNO.BA
CS9JO.BA,CS9JO.BA
CSBMO.BA,CSBMO.BA
CS8HO.BA,CS8HO.BA
CUAPX.BA,CUAPX.BA
CZ12B.BA,CZ12B.BA
DICYC.BA,DICYC.BA
DICAX.BA,DICAX.BA
DICAC.BA,DICAC.BA
DIA0D.BA,DIA0D.BA
DICAD.BA,DICAD.BA
DIE0.BA,DIE0.BA
DICPX.BA,DICPX.BA
DICYD.BA,DICYD.BA
ER2D6.BA,ER2D6.BA
REP.BA,"Repsol, S.A."
TEF.BA,"Telefónica, S.A."
GJ17C.BA,GJ17C.BA
GJ17D.BA,GJ17D.BA
GL08Q.BA,AGL VIII
GLW.BA,Corning Incorporated
GL08C.BA,GL08C.BA
LB2A6.BA,LB2A6.BA
LCY16.BA,LCY16.BA
LDC3O.BA,LDC3O.BA
LEY16.BA,LEY16.BA
LG72O.BA,LG72O.BA
MBCOO.BA,MBCOO.BA
MDC6O.BA,MDC6O.BA
ML09B.BA,ML09B.BA
ML10B.BA,ML10B.BA
MTALO.BA,MTALO.BA
MTAUO.BA,MTAUO.BA
NF18X.BA,NF18X.BA
NF18C.BA,NF18C.BA
NJC3O.BA,NJC3O.BA
NLC2V.BA,NLC2V.BA
NO20.BA,NO20.BA
NRH2.BA,NRH2.BA
NS00A.BA,NS00A.BA
NVC3O.BA,INVAP S.E.
OAOY2.BA,OAOY2.BA
OCEY1.BA,OCEY1.BA
ODNY9.BA,ODNY9.BA
OGBY1.BA,OGBY1.BA
ONY13.BA,ONY13.BA
OPNY1.BA,OPNY1.BA
OROY5.BA,OROY5.BA
OROY4.BA,OROY4.BA
PAC.BA,GPO AERO PACIFICO CEDEAR EACH R
PARAC.BA,Argentina
PARAX.BA,PARAX.BA
PAA0D.BA,PAA0D.BA
PARE.BA,ARGENTINA(REP OF) 2.26%-VAR SNR
PAY0.BA,Argentina
PARAD.BA,PARAD.BA
PBM24.BA,PBM24.BA
PNC7O.BA,PNC7O.BA
PNC8O.BA,PNC8O.BA
PNC4O.BA,PNC4O.BA
PR15X.BA,PR15X.BA
RAC2O.BA,RAC2O.BA
RCC8O.BA,RCC8O.BA
RICLO.BA,RICLO.BA
RICGO.BA,RICGO.BA
RIK4O.BA,RIK4O.BA
RICMO.BA,RICMO.BA
RIK2O.BA,RIK2O.BA
RIK2P.BA,RIK2P.BA
RIH2P.BA,RIH2P.BA
RIH1O.BA,RIH1O.BA
RICFO.BA,RICFO.BA
RIK1O.BA,RIK1O.BA
RIJ2P.BA,RIJ2P.BA
RIK3O.BA,RIK3O.BA
RIH2O.BA,RIH2O.BA
RICOO.BA,RICOO.BA
RIJ1O.BA,RIJ1O.BA
RICNO.BA,RICNO.BA
RNG22.BA,RNG22.BA
SCCO.BA,Southern Copper Corp.
SD13B.BA,SD13B.BA
SNS1O.BA,SNS1O.BA
SSC5V.BA,SSC5V.BA
SV3GO.BA,SV3GO.BA
TSC11.BA,TSC11.BA
TSC12.BA,TSC12.BA
TSCH7.BA,TSCH7.BA
TSCH8.BA,Fideicomiso Financiero Cedulas Hipotecarias Argentinas Serie VIII 2007-1
TUBB1.BA,TUBB1.BA
TVPYD.BA,TVPYD.BA
TVY0.BA,TVY0.BA
TVPPX.BA,TVPPX.BA
TVPYX.BA,TVPYX.BA
TVPE.BA,TVPE.BA
VC05A.BA,VC05A.BA
VC03B.BA,VC03B.BA
BAE17.BA,MUNIC DE LA CIUDAD FR GTD MUN N
COLOX.BA,COLORIN SA 'B'SHS ARS1 (S/R 05/
PARPX.BA,PARPX.BA
PRO9.BA,PRO9.BA
SARH.BA,SARH.BA
TRCNO.BA,TRCNO.BA
