Ticker,Name
ICA.ST,ICA Gruppen AB
IAR-B.ST,IAR Systems Group AB (publ)
GUNN.ST,Gunnebo AB
GENI.ST,Generic Sweden AB
CTT.ST,CTT Systems AB
CATE.ST,Catena AB (publ)
BOL.ST,Boliden AB (publ.)
BEGR.ST,BE Group AB (publ)
AXIS.ST,Axis AB (publ)
ARCM.ST,Arcam AB (publ)
ANOT.ST,Anoto Group AB (publ)
ALFA.ST,Alfa Laval AB (publ)
ACTI.ST,Active Biotech AB
ABB.ST,ABB Ltd
TRMO.ST,Transmode AB (publ)
TRAN-B.ST,Transferator AB
TEL2-A.ST,Tele2 AB (publ)
TAGM-B.ST,TagMaster AB (publ)
SYSR.ST,Systemair AB (publ)
SWEC-B.ST,Sweco AB (publ)
SWEC-A.ST,Sweco AB (publ)
SVOL-B.ST,Svolder AB
SSAB-B.ST,SSAB AB
SSAB-A.ST,SSAB AB
SOF-B.ST,Softronic AB
SKF-B.ST,SKF AB
SINT.ST,SinterCast AB (publ)
SECU-B.ST,Securitas AB
SEB-A.ST,Skandinaviska Enskilda Banken AB (publ)
SEAB-B.ST,Skånska Energi AB
RROS.ST,Rottneros AB (publ)
RNBS.ST,RNB Retail and Brands AB (publ)
PRCO-B.ST,Precio Fishbone AB (publ)
PEAB-B.ST,Peab AB
PCELL.ST,PowerCell Sweden AB (publ)
NDA-SEK.ST,Nordea Bank AB (publ)
NCC-A.ST,NCC AB
NAXS.ST,NAXS AB (publ)
MSON-A.ST,Midsona AB (publ)
MSC-B.ST,MSC Group AB
MPEN.ST,MedicPen AB (publ)
MISE.ST,Misen Energy AB (publ)
MIDW-A.ST,Midway Holding AB
MELK.ST,Melker Schörling AB
MEKO.ST,Mekonomen AB
MCAP.ST,MedCap AB (publ)
MAV.ST,Mavshack AB (publ)
LIFCO-B.ST,Lifco AB
IVISYS.ST,Ivisys AB (publ)
INVE-B.ST,Investor AB
INSP.ST,Insplorion AB
IMMU.ST,Immunicum AB (publ)
IFS-A.ST,"Industrial and Financial Systems, IFS AB (publ)"
IFOX.ST,Interfox Resources AB
HUFV-C.ST,Hufvudstaden AB (publ)
HTRO.ST,Hexatronic Group AB (publ)
HMS.ST,HMS Networks AB (publ)
HMED.ST,Hansa Medical AB (publ)
HMB.ST,H & M Hennes & Mauritz AB (publ)
HIFA-B.ST,Hifab Group AB (publ)
HEMF.ST,Hemfosa Fastigheter AB (publ)
GRNG.ST,Gränges AB (publ)
GHUS-B.ST,Götenehus Group AB (publ)
GETI-B.ST,Getinge AB
GENO.ST,Genovis AB (publ)
FXI.ST,FX International AB (Publ)
FPAR.ST,FastPartner AB (publ)
EWRK.ST,eWork Group AB (publ)
ENDO.ST,Endomines AB (publ)
ELUX-A.ST,AB Electrolux (publ)
ELTEL.ST,Eltel AB (publ)
ELOS-B.ST,Elos Medtech AB (publ)
ELN.ST,Ellen AB (publ)
EKTA-B.ST,Elekta AB (publ)
EFFN.ST,Effnetplattformen AB (publ)
DOM.ST,Dometic Group AB (publ)
DMYD-B.ST,Diamyd Medical AB (publ)
DIGN.ST,Dignitana AB
DIAH.ST,Diadrom Holding AB (publ)
DEFL-B.ST,Deflamo AB
CRAD-B.ST,C-Rad AB
CORE.ST,Corem Property Group AB (publ)
CONS-B.ST,Consilium AB (publ)
CONF.ST,Confidence International AB
COMH.ST,Com Hem Holding AB (publ)
CLA-B.ST,Cloetta AB (publ)
CI-B.ST,Cell Impact AB (publ)
CCOR-B.ST,Concordia Maritime AB (publ)
CBA.ST,CybAero AB
CAT-A.ST,Catella AB (publ)
CAST.ST,Castellum AB (publ)
CAPIO.ST,Capio AB (publ)
BRG-B.ST,Bergs Timber AB (publ)
BRE2.ST,Bredband2 i Skandinavien AB (publ)
BRAV.ST,Bravida Holding AB (publ)
BORG.ST,Björn Borg AB (publ)
BIOT.ST,Biotage AB
BINV.ST,BioInvent International AB
BILI-A.ST,Bilia AB
BETS-B.ST,Betsson AB
BAHN-B.ST,Bahnhof AB (publ)
ATCO-B.ST,Atlas Copco AB
ATCO-A.ST,Atlas Copco AB
ASCO.ST,ABG Sundal Collier Holding ASA
AQER.ST,Aqeri Holding AB (publ)
ALIG.ST,Alimak Group AB (publ)
AGIS.ST,Agellis Group AB
SKIS-B.ST,SkiStar AB (publ)
ARCOMA.ST,Arcoma AB
ADVE.ST,Advenica AB (publ)
ICTA-B.ST,Intellecta AB (publ)
BWL.ST,Bringwell AB (publ)
SPRINT.ST,Sprint Bioscience AB (publ)
SPAG.ST,Spago Nanomedical AB (publ)
NOVU.ST,Novus Group International AB
AQ.ST,AQ Group AB (publ)
KONT.ST,Kontigo Care Ab
ECC.ST,Ecoclime Comfort Ceilings AB (publ)
TROAX.ST,Troax Group AB (publ)
SANION.ST,Saniona AB (publ)
PETRO.ST,Petrogrand AB (publ)
SEAL.ST,SealWacs AB (publ)
PART.ST,PartnerTech AB (publ)
ALZ.ST,Alzinova AB
ME.ST,Modern Ekonomi Sverige Holding AB (publ)
HEMF-PREF.ST,Hemfosa Fastigheter AB (publ)
MAT.ST,Matse Holding AB (publ)
HEBA-B.ST,HEBA Fastighets AB (publ)
KARE.ST,Karessa Pharma Holding AB (publ)
APTA.ST,Aptahem AB (publ)
HIQ.ST,HiQ International AB (publ)
ECO-B.ST,EcoRub AB
MVIR-B.ST,Medivir AB (publ)
AGES-B.ST,AGES Industri AB (publ)
MAXK.ST,Maxkompetens Sverige AB (publ)
MYFC.ST,myFC Holding AB
LAGR-B.ST,Lagercrantz Group AB (publ)
CLX.ST,CLX Communications AB (publ)
RAIL.ST,Railcare Group AB (publ)
OASM.ST,Oasmia Pharmaceutical AB (publ)
MIR.ST,Miris Holding AB
CASO.ST,Cassandra Oil AB (publ)
BURE.ST,Bure Equity AB
ADDT-B.ST,Addtech AB (publ.)
SEZI.ST,Senzime AB
SWED-A.ST,Swedbank AB (publ)
POLY.ST,Polyplank AB (publ)
INVE-A.ST,Investor AB
PROF-B.ST,ProfilGruppen AB
DORO.ST,Doro AB (publ)
SHOT.ST,Scandic Hotels Group AB
AMNO.ST,Amnode AB (publ)
CBTT-B.ST,Christian Berner Tech Trade AB (publ)
PLUN.ST,ProstaLund AB (publ)
RESP.ST,Respiratorius AB
HQ.ST,HQ AB (publ)
PMED.ST,PEPTONIC medical AB (publ)
